"uniqueID","StudyID_IDALL","Authors","Year","Title","Citation","Unit_analysis","Study_design","Case_countries","Continent","Worldbank_national_income_group","Synthetic_fertiliser_category","Water_source","Yield","Recoded_aspect_of_yield","Freshwater","Fuelwood","Fiber","Biochemicals","Genetic_resources","Climate_regulation","Disease_regulation","Pest_regulation","Water_regulation","Water_purification","Pollination","Soil_formation","Nutrient_cycling","Primary_production","Biodiversity_composition_spp_occurrence_abundance","Biodiversity_structure_habitat","Biodiversity_functions_processes_soil_organic_carbon","Recoded_spect_of_function","Profit","Financial_security","Physical_capital","Savings_labour_cost","Natural_capital","Health","Education","Social_cultural_relations","Food_security","Employment","Justice","Property_rights","Combined_ecological_social_outcome"
89,195,"Ghosh P.K., Hazra K.K., Venkatesh M.S., Praharaj C.S., Kumar N., Nath C.P., Singh U., Singh S.S.",2020,"Grain legume inclusion in cereal-cereal rotation increased base crop productivity in the long run","Ghosh, P. K., Hazra, K. K., Venkatesh, M. S., Praharaj, C. S., Kumar, N., Nath, C. P., . . . Singh, S. S. (2020). Grain legume inclusion in cereal-cereal rotation increased base crop productivity in the long run. Experimental Agriculture, 56(1), 142-158. doi:10.1017/s0014479719000243","Plot","Experiment (research station)","India","Asia","LMIC","Synthetic - below threshold","irrigation",1.7,"Equivalent yield",NA,NA,NA,NA,NA,NA,NA,NA,1.3267327,NA,NA,NA,1.1493955,1.07,NA,NA,1.350365,"Carbon",2.42857142857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Win-Win"
90,195,"Ghosh P.K., Hazra K.K., Venkatesh M.S., Praharaj C.S., Kumar N., Nath C.P., Singh U., Singh S.S.",2020,"Grain legume inclusion in cereal-cereal rotation increased base crop productivity in the long run","Ghosh, P. K., Hazra, K. K., Venkatesh, M. S., Praharaj, C. S., Kumar, N., Nath, C. P., . . . Singh, S. S. (2020). Grain legume inclusion in cereal-cereal rotation increased base crop productivity in the long run. Experimental Agriculture, 56(1), 142-158. doi:10.1017/s0014479719000243","Plot","Experiment (research station)","India","Asia","LMIC","Synthetic - below threshold","irrigation",1.79,"Equivalent yield",NA,NA,NA,NA,NA,NA,NA,NA,1.1459459,NA,NA,NA,1.1637857,1.1,NA,NA,1.24,"Carbon",2.41666666666667,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,"Win-Mix"
91,195,"Ghosh P.K., Hazra K.K., Venkatesh M.S., Praharaj C.S., Kumar N., Nath C.P., Singh U., Singh S.S.",2020,"Grain legume inclusion in cereal-cereal rotation increased base crop productivity in the long run","Ghosh, P. K., Hazra, K. K., Venkatesh, M. S., Praharaj, C. S., Kumar, N., Nath, C. P., . . . Singh, S. S. (2020). Grain legume inclusion in cereal-cereal rotation increased base crop productivity in the long run. Experimental Agriculture, 56(1), 142-158. doi:10.1017/s0014479719000243","Plot","Experiment (research station)","India","Asia","LMIC","Synthetic - below threshold","irrigation",1.16666666666667,"Equivalent yield",NA,NA,NA,NA,NA,NA,NA,NA,1.28712871287129,NA,NA,NA,1.0293609671848,1.0281667915388,NA,NA,1.06569343065693,"Carbon",1.66666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Win-Win"
92,195,"Ghosh P.K., Hazra K.K., Venkatesh M.S., Praharaj C.S., Kumar N., Nath C.P., Singh U., Singh S.S.",2020,"Grain legume inclusion in cereal-cereal rotation increased base crop productivity in the long run","Ghosh, P. K., Hazra, K. K., Venkatesh, M. S., Praharaj, C. S., Kumar, N., Nath, C. P., . . . Singh, S. S. (2020). Grain legume inclusion in cereal-cereal rotation increased base crop productivity in the long run. Experimental Agriculture, 56(1), 142-158. doi:10.1017/s0014479719000243","Plot","Experiment (research station)","India","Asia","LMIC","Synthetic - below threshold","irrigation",1.125,"Equivalent yield",NA,NA,NA,NA,NA,NA,NA,NA,1.43783783783784,NA,NA,NA,1.04969749351772,1.03754266211604,NA,NA,1.192,"Carbon",1.33333333333333,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,"Win-Mix"
98,200,"Glenk K., Shrestha S., Topp C.F.E., Sánchez B., Iglesias A., Dibari C., Merante P.",2017,"A farm level approach to explore farm gross margin effects of soil organic carbon management","Glenk, K., Shrestha, S., Topp, C. F. E., Sánchez, B., Iglesias, A., Dibari, C., & Merante, P. (2017). A farm level approach to explore farm gross margin effects of soil organic carbon management. Agricultural Systems, 151, 33-46. doi:10.1016/j.agsy.2016.11.002","Farm","Model (Aragon Census Data for Aragon, Spain)","Spain","Europe","HIC","Synthetic - below threshold","rainfed",1.3,"Cumulative grain yield",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,4,"Carbon",1.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mix-Win"
113,251,"Islami T., Guritno B., Utomo W.H.",2011,"Performance of cassava (Manihot esculenta Crantz) based cropping systems and associated soil quality changes in the degraded tropical uplands of East Java, Indonesia","Islami, T., Guritno, B., & Utomo, W. H. (2011). Performance of cassava (Manihot esculenta Crantz) based cropping systems and associated soil quality changes in the degraded tropical uplands of East Java, Indonesia. Journal of Tropical Agriculture, 49, 31-39.","Plot","Experiment (on farm)","Indonesia","Asia","LMIC","Synthetic - below threshold","irrigation",0.914141414141414,"Cumulative grain yield",NA,NA,NA,NA,NA,NA,NA,NA,1.0581255,NA,NA,1.051495,1.6041667,NA,NA,NA,1.1767435,"Carbon",3.0375,NA,NA,NA,1.6,NA,NA,NA,NA,1,NA,NA,"Mix-Mix"
114,251,"Islami T., Guritno B., Utomo W.H.",2011,"Performance of cassava (Manihot esculenta Crantz) based cropping systems and associated soil quality changes in the degraded tropical uplands of East Java, Indonesia","Islami, T., Guritno, B., & Utomo, W. H. (2011). Performance of cassava (Manihot esculenta Crantz) based cropping systems and associated soil quality changes in the degraded tropical uplands of East Java, Indonesia. Journal of Tropical Agriculture, 49, 31-39.","Plot","Experiment (on farm)","Indonesia","Asia","LMIC","Synthetic - below threshold","irrigation",0.843434343434343,"Cumulative grain yield",NA,NA,NA,NA,NA,NA,NA,NA,0.9614512,NA,NA,1.0830565,1.0625,NA,NA,NA,0.967051,"Carbon",1.275,NA,NA,NA,1.45,NA,NA,NA,NA,1,NA,NA,"Mix-Mix"
115,251,"Islami T., Guritno B., Utomo W.H.",2011,"Performance of cassava (Manihot esculenta Crantz) based cropping systems and associated soil quality changes in the degraded tropical uplands of East Java, Indonesia","Islami, T., Guritno, B., & Utomo, W. H. (2011). Performance of cassava (Manihot esculenta Crantz) based cropping systems and associated soil quality changes in the degraded tropical uplands of East Java, Indonesia. Journal of Tropical Agriculture, 49, 31-39.","Plot","Experiment (on farm)","Indonesia","Asia","LMIC","Synthetic - below threshold","irrigation",0.848484848484849,"Cumulative grain yield",NA,NA,NA,NA,NA,NA,NA,NA,0.9665911,NA,NA,1.0472868,1.2083333,NA,NA,NA,1.0480877,"Carbon",0.675,NA,NA,NA,1.59,NA,NA,NA,NA,1,NA,NA,"Mix-Mix"
116,251,"Islami T., Guritno B., Utomo W.H.",2011,"Performance of cassava (Manihot esculenta Crantz) based cropping systems and associated soil quality changes in the degraded tropical uplands of East Java, Indonesia","Islami, T., Guritno, B., & Utomo, W. H. (2011). Performance of cassava (Manihot esculenta Crantz) based cropping systems and associated soil quality changes in the degraded tropical uplands of East Java, Indonesia. Journal of Tropical Agriculture, 49, 31-39.","Plot","Experiment (on farm)","Indonesia","Asia","LMIC","Synthetic - below threshold","irrigation",0.843434343434343,"Cumulative grain yield",NA,NA,NA,NA,NA,NA,NA,NA,1.1030234,NA,NA,1,1.5208333,NA,NA,NA,1.1230784,"Carbon",0.4125,NA,NA,NA,1.5,NA,NA,NA,NA,1,NA,NA,"Mix-Mix"
126,259,"Jat R.S., Choudhary R.L., Singh H.V., Meena M.K., Singh V.V., Rai P.K.",2021,"Sustainability, productivity, profitability and soil health with conservation agriculture based sustainable intensification of oilseed brassica production system","Jat, R. S., Choudhary, R. L., Singh, H. V., Meena, M. K., Singh, V. V., & Rai, P. K. (2021). Sustainability, productivity, profitability and soil health with conservation agriculture based sustainable intensification of oilseed brassica production system. Scientific Reports, 11(1). doi:10.1038/s41598-021-92801-z","Plot","Experiment (on farm)","India","Asia","LMIC","Synthetic - below threshold","irrigation",1.39285714,"Equivalent yield",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1289398,NA,NA,NA,1.129423,"Carbon",1.376452363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Win-Win"
127,259,"Jat R.S., Choudhary R.L., Singh H.V., Meena M.K., Singh V.V., Rai P.K.",2021,"Sustainability, productivity, profitability and soil health with conservation agriculture based sustainable intensification of oilseed brassica production system","Jat, R. S., Choudhary, R. L., Singh, H. V., Meena, M. K., Singh, V. V., & Rai, P. K. (2021). Sustainability, productivity, profitability and soil health with conservation agriculture based sustainable intensification of oilseed brassica production system. Scientific Reports, 11(1). doi:10.1038/s41598-021-92801-z","Plot","Experiment (on farm)","India","Asia","LMIC","Synthetic - below threshold","irrigation",1.10526316,"Equivalent yield",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0773639,NA,NA,NA,1.2392517,"Carbon",1.43609605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Win-Win"
160,337,"Li R., Lin H., Niu H., Chen Y., Zhao S., Fan L.",2019,"Smallholder preference and agroecosystem service trade-offs: A case study in Xinzheng County, China","Li, R., Lin, H., Niu, H., Chen, Y., Zhao, S., & Fan, L. (2019). Smallholder preference and agroecosystem service trade-offs: A case study in Xinzheng County, China. Agricultural Systems, 168, 19-26. doi:10.1016/j.agsy.2018.10.002","Farm","Recall + Simulation model","China","Asia","UMIC","Unknown","irrigation",NA,"other",NA,NA,NA,NA,NA,1.01790894799396,NA,NA,NA,NA,NA,NA,0.935370757133549,NA,NA,NA,1.02694076367599,"Carbon",1.04866246263488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mix-Mix"
164,356,"MacWilliam S., Wismer M., Kulshreshtha S.",2014,"Life cycle and economic assessment of Western Canadian pulse systems: The inclusion of pulses in crop rotations","MacWilliam, S., Wismer, M., & Kulshreshtha, S. (2014). Life cycle and economic assessment of Western Canadian pulse systems: The inclusion of pulses in crop rotations. Agricultural Systems, 123, 43-53. doi:10.1016/j.agsy.2013.08.009","Functional unit (one tonne of grain)","Simulation model (LCA)","Canada","North America","HIC","Synthetic - below threshold","rainfed",1.08748317631225,"Non-legume yield only",NA,NA,NA,NA,NA,1.22,NA,NA,NA,1.125,NA,NA,1.21,NA,NA,1.06,1.01,"Habitat quality",1.34,NA,NA,NA,NA,1.23,NA,NA,NA,NA,NA,NA,"Win-Mix"
165,356,"MacWilliam S., Wismer M., Kulshreshtha S.",2014,"Life cycle and economic assessment of Western Canadian pulse systems: The inclusion of pulses in crop rotations","MacWilliam, S., Wismer, M., & Kulshreshtha, S. (2014). Life cycle and economic assessment of Western Canadian pulse systems: The inclusion of pulses in crop rotations. Agricultural Systems, 123, 43-53. doi:10.1016/j.agsy.2013.08.009","Functional unit (one tonne of grain)","Simulation model (LCA)","Canada","North America","HIC","Synthetic - below threshold","rainfed",1.30686406460296,"Non-legume yield only",NA,NA,NA,NA,NA,1.25,NA,NA,NA,1.21,NA,NA,1.24,NA,NA,1.17,1.17,"Habitat quality",1.17,NA,NA,NA,NA,1.19,NA,NA,NA,NA,NA,NA,"Win-Mix"
191,406,"Naab J.B., Mahama G.Y., Yahaya I., Prasad P.V.V.",2017,"Conservation agriculture improves soil quality, crop yield, and incomes of smallholder farmers in north western Ghana","Naab, J. B., Mahama, G. Y., Yahaya, I., & Prasad, P. V. V. (2017). Conservation Agriculture Improves Soil Quality, Crop Yield, and Incomes of Smallholder Farmers in North Western Ghana. Front Plant Sci, 8, 996. doi:10.3389/fpls.2017.00996","Farm","Experiment (on farm)","Ghana","Africa","LMIC","Synthetic - below threshold","rainfed",1.20017887192526,"Non-legume yield only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00353050121542,1.16,NA,NA,NA,1.15277777777778,"Carbon",2.41978300633982,NA,NA,0.710185972207036,NA,NA,NA,NA,NA,NA,NA,NA,"Win-Mix"
198,410,"Naresh R.K., Singh S.P., Kumar P., Singh B., Singh P.K., Chauhan P., Rathore R.S.",2014,"Sustainability of maize (Zea mays)-wheat (Triticum aestivum) cropping system under legumes intercropping and effect of nitrogen level on light distribution, soil temperature and crop productivity","Naresh, R. K., Singh, S. P., Kumar, P., Singh, B., Singh, P. K., Chauhan, P., & Rathore, R. S. (2014). Sustainability of maize (Zea mays)-wheat (Triticum aestivum) cropping system under legumes intercropping and effect of nitrogen level on light distribution, soil temperature and crop productivity. Indian Journal of Agricultural Sciences, 84(6), 695-701.","Field","Experiment (research station)","India","Asia","LMIC","Synthetic - below threshold","irrigation",1.094459761,"Cumulative grain yield",NA,NA,NA,NA,NA,NA,NA,NA,1.3978022,NA,NA,NA,6.7083333,0.9649468,NA,NA,1.1923077,NA,1.0390625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mix-Win"
199,410,"Naresh R.K., Singh S.P., Kumar P., Singh B., Singh P.K., Chauhan P., Rathore R.S.",2014,"Sustainability of maize (Zea mays)-wheat (Triticum aestivum) cropping system under legumes intercropping and effect of nitrogen level on light distribution, soil temperature and crop productivity","Naresh, R. K., Singh, S. P., Kumar, P., Singh, B., Singh, P. K., Chauhan, P., & Rathore, R. S. (2014). Sustainability of maize (Zea mays)-wheat (Triticum aestivum) cropping system under legumes intercropping and effect of nitrogen level on light distribution, soil temperature and crop productivity. Indian Journal of Agricultural Sciences, 84(6), 695-701.","Field","Experiment (research station)","India","Asia","LMIC","Synthetic - below threshold","irrigation",1.107785217,"Cumulative grain yield",NA,NA,NA,NA,NA,NA,NA,NA,1.9296703,NA,NA,NA,10.541667,0.9733773,NA,NA,1.2884615,NA,1.046875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mix-Win"
200,410,"Naresh R.K., Singh S.P., Kumar P., Singh B., Singh P.K., Chauhan P., Rathore R.S.",2014,"Sustainability of maize (Zea mays)-wheat (Triticum aestivum) cropping system under legumes intercropping and effect of nitrogen level on light distribution, soil temperature and crop productivity","Naresh, R. K., Singh, S. P., Kumar, P., Singh, B., Singh, P. K., Chauhan, P., & Rathore, R. S. (2014). Sustainability of maize (Zea mays)-wheat (Triticum aestivum) cropping system under legumes intercropping and effect of nitrogen level on light distribution, soil temperature and crop productivity. Indian Journal of Agricultural Sciences, 84(6), 695-701.","Field","Experiment (research station)","India","Asia","LMIC","Synthetic - below threshold","irrigation",1.035972168,"Cumulative grain yield",NA,NA,NA,NA,NA,NA,NA,NA,1.4527473,NA,NA,NA,5.2083333,0.9620943,NA,NA,0.9807692,NA,1.03125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mix-Win"
214,422,"Ngwira A.R., Thierfelder C., Lambert D.M.",2013,"Conservation agriculture systems for Malawian smallholder farmers: Long-term effects on crop productivity, profitability and soil quality","Ngwira, A. R., Thierfelder, C., & Lambert, D. M. (2012). Conservation agriculture systems for Malawian smallholder farmers: long-term effects on crop productivity, profitability and soil quality. Renewable Agriculture and Food Systems, 28(4), 350-363. doi:10.1017/s1742170512000257","Field","Experiment (on farm)","Malawi","Africa","LIC","Synthetic - below threshold","rainfed",1.04799156536898,"Cumulative grain yield",NA,NA,NA,NA,NA,NA,NA,NA,1.05511811023622,NA,NA,1.26736788257707,NA,0.967912813776642,1.28213837451642,NA,0.882879218086278,"Carbon",1.1414466130884,NA,NA,0.761904761904762,NA,NA,NA,NA,NA,NA,NA,NA,"Mix-Mix"
