"uniqueID","StudyID_IDALL","Authors","Year","Title","Citation","Unit_analysis","Study_design","Case_countries","Continent","Worldbank_national_income_group","Synthetic_fertiliser_category","Water_source","Yield","Recoded_aspect_of_yield","Freshwater","Fuelwood","Fiber","Biochemicals","Genetic_resources","Climate_regulation","Disease_regulation","Pest_regulation","Water_regulation","Water_purification","Pollination","Soil_formation","Nutrient_cycling","Primary_production","Biodiversity_composition_spp_occurrence_abundance","Biodiversity_structure_habitat","Biodiversity_functions_processes_soil_organic_carbon","Recoded_spect_of_function","Profit","Financial_security","Physical_capital","Savings_labour_cost","Natural_capital","Health","Education","Social_cultural_relations","Food_security","Employment","Justice","Property_rights","Combined_ecological_social_outcome"
121,251,"Islami T., Guritno B., Utomo W.H.",2011,"Performance of cassava (Manihot esculenta Crantz) based cropping systems and associated soil quality changes in the degraded tropical uplands of East Java, Indonesia","Islami, T., Guritno, B., & Utomo, W. H. (2011). Performance of cassava (Manihot esculenta Crantz) based cropping systems and associated soil quality changes in the degraded tropical uplands of East Java, Indonesia. Journal of Tropical Agriculture, 49, 31-39.","Plot","Experiment (on farm)","Indonesia","Asia","LMIC","Synthetic - below threshold","irrigation",1.22,"Cumulative grain yield",NA,NA,NA,NA,NA,NA,NA,NA,1.0581255,NA,NA,NA,NA,NA,NA,NA,1.1767435,"Carbon",NA,NA,NA,NA,1.6,NA,NA,NA,NA,1,NA,NA,"Win-Mix"
122,251,"Islami T., Guritno B., Utomo W.H.",2011,"Performance of cassava (Manihot esculenta Crantz) based cropping systems and associated soil quality changes in the degraded tropical uplands of East Java, Indonesia","Islami, T., Guritno, B., & Utomo, W. H. (2011). Performance of cassava (Manihot esculenta Crantz) based cropping systems and associated soil quality changes in the degraded tropical uplands of East Java, Indonesia. Journal of Tropical Agriculture, 49, 31-39.","Plot","Experiment (on farm)","Indonesia","Asia","LMIC","Synthetic - below threshold","irrigation",1.05333333333333,"Cumulative grain yield",NA,NA,NA,NA,NA,NA,NA,NA,0.9614512,NA,NA,NA,NA,NA,NA,NA,0.967051,"Carbon",NA,NA,NA,NA,1.44,NA,NA,NA,NA,1,NA,NA,"Mix-Mix"
123,251,"Islami T., Guritno B., Utomo W.H.",2011,"Performance of cassava (Manihot esculenta Crantz) based cropping systems and associated soil quality changes in the degraded tropical uplands of East Java, Indonesia","Islami, T., Guritno, B., & Utomo, W. H. (2011). Performance of cassava (Manihot esculenta Crantz) based cropping systems and associated soil quality changes in the degraded tropical uplands of East Java, Indonesia. Journal of Tropical Agriculture, 49, 31-39.","Plot","Experiment (on farm)","Indonesia","Asia","LMIC","Synthetic - below threshold","irrigation",1,"Cumulative grain yield",NA,NA,NA,NA,NA,NA,NA,NA,0.9665911,NA,NA,NA,NA,NA,NA,NA,1.0480877,"Carbon",NA,NA,NA,NA,1.5,NA,NA,NA,NA,1,NA,NA,"Mix-Mix"
124,251,"Islami T., Guritno B., Utomo W.H.",2011,"Performance of cassava (Manihot esculenta Crantz) based cropping systems and associated soil quality changes in the degraded tropical uplands of East Java, Indonesia","Islami, T., Guritno, B., & Utomo, W. H. (2011). Performance of cassava (Manihot esculenta Crantz) based cropping systems and associated soil quality changes in the degraded tropical uplands of East Java, Indonesia. Journal of Tropical Agriculture, 49, 31-39.","Plot","Experiment (on farm)","Indonesia","Asia","LMIC","Synthetic - below threshold","irrigation",1.06666666666667,"Cumulative grain yield",NA,NA,NA,NA,NA,NA,NA,NA,1.1030234,NA,NA,NA,NA,NA,NA,NA,1.1230784,"Carbon",NA,NA,NA,NA,1.56,NA,NA,NA,NA,1,NA,NA,"Win-Mix"
147,295,"Khokhar A., Yousuf A., Singh M., Sharma V., Sandhu P.S., Chary G.R.",2021,"Impact of land configuration and strip-intercropping on runoff, soil loss and crop yields under rainfed conditions in the shivalik foothills of north-west, india","Khokhar, A., Yousuf, A., Singh, M., Sharma, V., Sandhu, P. S., & Chary, G. R. (2021). Impact of land configuration and strip-intercropping on runoff, soil loss and crop yields under rainfed conditions in the shivalik foothills of north-west, india. Sustainability (Switzerland), 13(11). doi:10.3390/su13116282","Plot","Experiment (on farm)","India","Asia","LMIC","Synthetic - below threshold","rainfed",NA,"Equivalent yield",NA,NA,NA,NA,NA,NA,NA,NA,1.0652174,NA,NA,1.8722222,1.8142857,1.24,NA,NA,1.7580645,"Energy flows",NA,NA,NA,NA,1.1794444,NA,NA,NA,NA,NA,NA,NA,"Mix-Mix"
292,539,"Sharma A.R., Behera U.K.",2009,"Recycling of legume residues for nitrogen economy and higher productivity in maize (Zea mays)-wheat (Triticum aestivum) cropping system","Sharma, A., Sharma, J. J., Rana, M. C., & Sood, S. (2006). Evaluation of Phaseolus vulgaris as intercrop with vegetables for enhancing productivity system and profitability under high hill dry temperate conditions of north-western Himalayas. Indian Journal of Agricultural Sciences, 76(1), 29-32.","Plot","Experiment (research station)","India","Asia","LMIC","Synthetic - below threshold","irrigation",1.082495294,"Equivalent yield",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.94,NA,NA,NA,0.954869,"Carbon",0.957265,NA,NA,NA,1.23,NA,NA,NA,NA,NA,NA,NA,"Mix-Mix"
293,539,"Sharma A.R., Behera U.K.",2009,"Recycling of legume residues for nitrogen economy and higher productivity in maize (Zea mays)-wheat (Triticum aestivum) cropping system","Sharma, A., Sharma, J. J., Rana, M. C., & Sood, S. (2006). Evaluation of Phaseolus vulgaris as intercrop with vegetables for enhancing productivity system and profitability under high hill dry temperate conditions of north-western Himalayas. Indian Journal of Agricultural Sciences, 76(1), 29-32.","Plot","Experiment (research station)","India","Asia","LMIC","Synthetic - below threshold","irrigation",1.22992573682989,"Equivalent yield",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.16,NA,NA,NA,1.02612826603325,"Carbon",1.03418803418803,NA,NA,NA,1.23,NA,NA,NA,NA,NA,NA,NA,"Win-Mix"
294,539,"Sharma A.R., Behera U.K.",2009,"Recycling of legume residues for nitrogen economy and higher productivity in maize (Zea mays)-wheat (Triticum aestivum) cropping system","Sharma, A., Sharma, J. J., Rana, M. C., & Sood, S. (2006). Evaluation of Phaseolus vulgaris as intercrop with vegetables for enhancing productivity system and profitability under high hill dry temperate conditions of north-western Himalayas. Indian Journal of Agricultural Sciences, 76(1), 29-32.","Plot","Experiment (research station)","India","Asia","LMIC","Synthetic - below threshold","irrigation",1.09184265490833,"Equivalent yield",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.24,NA,NA,NA,1.05700712589074,"Carbon",0.965811965811966,NA,NA,NA,1.24,NA,NA,NA,NA,NA,NA,NA,"Win-Mix"
295,539,"Sharma A.R., Behera U.K.",2009,"Recycling of legume residues for nitrogen economy and higher productivity in maize (Zea mays)-wheat (Triticum aestivum) cropping system","Sharma, A., Sharma, J. J., Rana, M. C., & Sood, S. (2006). Evaluation of Phaseolus vulgaris as intercrop with vegetables for enhancing productivity system and profitability under high hill dry temperate conditions of north-western Himalayas. Indian Journal of Agricultural Sciences, 76(1), 29-32.","Plot","Experiment (research station)","India","Asia","LMIC","Synthetic - below threshold","irrigation",1.1562105154586,"Equivalent yield",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.32,NA,NA,NA,1.07363420427553,"Carbon",0.914529914529915,NA,NA,NA,1.08,NA,NA,NA,NA,NA,NA,NA,"Win-Mix"
296,539,"Sharma A.R., Behera U.K.",2009,"Recycling of legume residues for nitrogen economy and higher productivity in maize (Zea mays)-wheat (Triticum aestivum) cropping system","Sharma, A., Sharma, J. J., Rana, M. C., & Sood, S. (2006). Evaluation of Phaseolus vulgaris as intercrop with vegetables for enhancing productivity system and profitability under high hill dry temperate conditions of north-western Himalayas. Indian Journal of Agricultural Sciences, 76(1), 29-32.","Plot","Experiment (research station)","India","Asia","LMIC","Synthetic - below threshold","irrigation",1.07541708568629,"Equivalent yield",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.3,NA,NA,NA,1.04513064133017,"Carbon",0.897435897435898,NA,NA,NA,1.06,NA,NA,NA,NA,NA,NA,NA,"Win-Mix"
306,560,"Singh A., Tanwar S.P.S., Meghwal P.R., Saxena A., Kumar M.",2018,"Assessing productivity and profitability of a rejuvenated ber (Ziziphus mauritiana) based agri-horti system under arid rainfed conditions","Singh, A., Tanwar, S. P. S., Meghwal, P. R., Saxena, A., & Kumar, M. (2018). Assessing productivity and profitability of a rejuvenated ber (Ziziphus mauritiana) based agri-horti system under arid rainfed conditions. Indian Journal of Agricultural Sciences, 88(4), 573-578.","Plot","Experiment (research station)","India","Asia","LMIC","No synthetic","rainfed",1.2629045,"Equivalent yield",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0214271,NA,NA,NA,1.034653,"Carbon",1.481695063,NA,NA,NA,1.9,NA,NA,NA,NA,NA,NA,NA,"Win-Win"
341,609,"Telkar S.G., Singh A.K.",2018,"Productivity, profitability and soil biochemical properties in maize (Zea mays) and soybean (Glycine max) intercropping as influenced by population proportion of component crops","Telkar, S. G., & Singh, A. K. (2018). Productivity, profitability and soil biochemical properties in maize (Zea mays) and soybean (Glycine max) intercropping as influenced by population proportion of component crops. Indian Journal of Agricultural Sciences, 88(3), 458-462.","Plot","Experiment (research station)","India","Asia","LMIC","Synthetic - below threshold","rainfed",0.96955128,"Cumulative grain yield",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.153497,1.0016461,NA,NA,0.868946,"Carbon",1.19381839,NA,NA,NA,1.14,NA,NA,NA,NA,NA,NA,NA,"Mix-Mix"
353,626,"Tripathi S.C., Singh R.P.",2008,"Effect of crop diversification on productivity and profitability of rice (Oryza sativa) - Wheat (triticum aestivum) cropping system","Tripathi, S. C., & Singh, R. P. (2008). Effect of crop diversification on productivity and profitability of rice (Oryza sativa) - Wheat (triticum aestivum) cropping system. Indian Journal of Agronomy, 53(1), 27-31.","Plot","Experiment (research station)","India","Asia","LMIC","Synthetic - below threshold","irrigation",1.02849958088852,"Equivalent yield",NA,NA,NA,NA,NA,NA,NA,1.36470588235294,NA,NA,NA,NA,NA,NA,NA,NA,1.13125,"Carbon",1.34426229508197,NA,NA,NA,1.04325334099727,NA,NA,NA,NA,NA,NA,NA,"Win-Win"
354,626,"Tripathi S.C., Singh R.P.",2008,"Effect of crop diversification on productivity and profitability of rice (Oryza sativa) - Wheat (triticum aestivum) cropping system","Tripathi, S. C., & Singh, R. P. (2008). Effect of crop diversification on productivity and profitability of rice (Oryza sativa) - Wheat (triticum aestivum) cropping system. Indian Journal of Agronomy, 53(1), 27-31.","Plot","Experiment (research station)","India","Asia","LMIC","Synthetic - below threshold","irrigation",1.279128248114,"Equivalent yield",NA,NA,NA,NA,NA,NA,NA,1.68128342245989,NA,NA,NA,NA,NA,NA,NA,NA,1.359375,"Carbon",1.38934426229508,NA,NA,NA,1.38583129760023,NA,NA,NA,NA,NA,NA,NA,"Win-Win"
368,682,"Yang X., Chen Y., Pacenka S., Gao W., Ma L., Wang G., Yan P., Sui P., Steenhuis T.S.",2015,"Effect of diversified crop rotations on groundwater levels and crop water productivity in the North China Plain","Yang, X., Chen, Y., Pacenka, S., Gao, W., Ma, L., Wang, G., . . . Steenhuis, T. S. (2015). Effect of diversified crop rotations on groundwater levels and crop water productivity in the North China Plain. Journal of Hydrology, 522, 428-438. doi:10.1016/j.jhydrol.2015.01.010","Plot","Experiment (on farm)","China","Asia","UMIC","Synthetic - below threshold","irrigation",1.32219271063893,"Cumulative grain yield",NA,NA,NA,NA,NA,1.276964184475,NA,NA,1.16212534059945,NA,NA,NA,NA,1.31529560089552,NA,NA,1.05970149253731,"Carbon",1.15727733296115,NA,NA,NA,1.45454545454545,NA,NA,NA,NA,NA,NA,NA,"Win-Win"
