"uniqueID","StudyID_IDALL","Authors","Year","Title","Citation","Unit_analysis","Study_design","Case_countries","Continent","Worldbank_national_income_group","Synthetic_fertiliser_category","Water_source","Yield","Recoded_aspect_of_yield","Freshwater","Fuelwood","Fiber","Biochemicals","Genetic_resources","Climate_regulation","Disease_regulation","Pest_regulation","Water_regulation","Water_purification","Pollination","Soil_formation","Nutrient_cycling","Primary_production","Biodiversity_composition_spp_occurrence_abundance","Biodiversity_structure_habitat","Biodiversity_functions_processes_soil_organic_carbon","Recoded_spect_of_function","Profit","Financial_security","Physical_capital","Savings_labour_cost","Natural_capital","Health","Education","Social_cultural_relations","Food_security","Employment","Justice","Property_rights","Combined_ecological_social_outcome"
130,268,"Kaizzi K.C., Byalebeka J., Wortmann C.S., Mamo M.",2007,"Low input approaches for soil fertility management in semiarid eastern Uganda","Kaizzi, K. C., Byalebeka, J., Wortmann, C. S., & Mamo, M. (2007). Low input approaches for soil fertility management in semiarid eastern Uganda. Agronomy Journal, 99(3), 847-853. doi:10.2134/agronj2006.0238","Farm","Experiment (on farm)","Uganda","Africa","LIC","No synthetic","rainfed",1.68174751243781,"Non_legume_yield_only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.43327092805563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Win-Win"
141,293,"Khan Z.R., Midega C.A.O., Njuguna E.M., Amudavi D.M., Wanyama J.M., Pickett J.A.",2008,"Economic performance of the 'push-pull' technology for stemborer and Striga control in smallholder farming systems in western Kenya","Khan, Z. R., Midega, C. A. O., Njuguna, E. M., Amudavi, D. M., Wanyama, J. M., & Pickett, J. A. (2008). Economic performance of the 'push-pull' technology for stemborer and Striga control in smallholder farming systems in western Kenya. Crop Protection, 27(7), 1084-1097. doi:10.1016/j.cropro.2008.01.005","Farm","Experiment (on farm)","Kenya","Africa","LMIC","Unknown","rainfed",1.0476,"Non_legume_yield_only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.559053837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Win-Mix"
142,293,"Khan Z.R., Midega C.A.O., Njuguna E.M., Amudavi D.M., Wanyama J.M., Pickett J.A.",2008,"Economic performance of the 'push-pull' technology for stemborer and Striga control in smallholder farming systems in western Kenya","Khan, Z. R., Midega, C. A. O., Njuguna, E. M., Amudavi, D. M., Wanyama, J. M., & Pickett, J. A. (2008). Economic performance of the 'push-pull' technology for stemborer and Striga control in smallholder farming systems in western Kenya. Crop Protection, 27(7), 1084-1097. doi:10.1016/j.cropro.2008.01.006","Farm","Experiment (on farm)","Kenya","Africa","LMIC","Unknown","rainfed",1,"Non_legume_yield_only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mix-Mix"
143,293,"Khan Z.R., Midega C.A.O., Njuguna E.M., Amudavi D.M., Wanyama J.M., Pickett J.A.",2008,"Economic performance of the 'push-pull' technology for stemborer and Striga control in smallholder farming systems in western Kenya","Khan, Z. R., Midega, C. A. O., Njuguna, E. M., Amudavi, D. M., Wanyama, J. M., & Pickett, J. A. (2008). Economic performance of the 'push-pull' technology for stemborer and Striga control in smallholder farming systems in western Kenya. Crop Protection, 27(7), 1084-1097. doi:10.1016/j.cropro.2008.01.007","Farm","Experiment (on farm)","Kenya","Africa","LMIC","Unknown","rainfed",1.0645,"Non_legume_yield_only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.376422514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Win-Mix"
144,293,"Khan Z.R., Midega C.A.O., Njuguna E.M., Amudavi D.M., Wanyama J.M., Pickett J.A.",2008,"Economic performance of the 'push-pull' technology for stemborer and Striga control in smallholder farming systems in western Kenya","Khan, Z. R., Midega, C. A. O., Njuguna, E. M., Amudavi, D. M., Wanyama, J. M., & Pickett, J. A. (2008). Economic performance of the 'push-pull' technology for stemborer and Striga control in smallholder farming systems in western Kenya. Crop Protection, 27(7), 1084-1097. doi:10.1016/j.cropro.2008.01.008","Farm","Experiment (on farm)","Kenya","Africa","LMIC","Unknown","rainfed",1.0455,"Non_legume_yield_only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.159557314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Win-Mix"
145,293,"Khan Z.R., Midega C.A.O., Njuguna E.M., Amudavi D.M., Wanyama J.M., Pickett J.A.",2008,"Economic performance of the 'push-pull' technology for stemborer and Striga control in smallholder farming systems in western Kenya","Khan, Z. R., Midega, C. A. O., Njuguna, E. M., Amudavi, D. M., Wanyama, J. M., & Pickett, J. A. (2008). Economic performance of the 'push-pull' technology for stemborer and Striga control in smallholder farming systems in western Kenya. Crop Protection, 27(7), 1084-1097. doi:10.1016/j.cropro.2008.01.009","Farm","Experiment (on farm)","Kenya","Africa","LMIC","Unknown","rainfed",1.0402,"Non_legume_yield_only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.570312022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Win-Mix"
146,293,"Khan Z.R., Midega C.A.O., Njuguna E.M., Amudavi D.M., Wanyama J.M., Pickett J.A.",2008,"Economic performance of the 'push-pull' technology for stemborer and Striga control in smallholder farming systems in western Kenya","Khan, Z. R., Midega, C. A. O., Njuguna, E. M., Amudavi, D. M., Wanyama, J. M., & Pickett, J. A. (2008). Economic performance of the 'push-pull' technology for stemborer and Striga control in smallholder farming systems in western Kenya. Crop Protection, 27(7), 1084-1097. doi:10.1016/j.cropro.2008.01.010","Farm","Experiment (on farm)","Kenya","Africa","LMIC","Unknown","rainfed",1.1105,"Non_legume_yield_only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.563943631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Win-Mix"
149,758,"Komarek AM, Koo J, Haile B, Msangi S, Azzarri C.",2018,"Trade-offs and synergies between yield, labor, profit, and risk in Malawian maize-based cropping systems.","Komarek, A. M., Koo, J., Haile, B., Msangi, S., & Azzarri, C. (2018). Trade-offs and synergies between yield, labor, profit, and risk in Malawian maize-based cropping systems. Agronomy for Sustainable Development, 38(3), 10. doi:10.1007/s13593-018-0506-6","Farm","Surveys, simulations and modelling","Malawi","Africa","LIC","Synthetic - below threshold","rainfed",2.327229466,"Non_legume_yield_only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4730557256583,0.846965699208443,NA,0.712129840546697,NA,NA,NA,NA,NA,NA,NA,NA,"Win-Mix"
152,319,"Kuntashula E., Chabala L.M., Mulenga B.P.",2014,"Impact of minimum tillage and crop rotation as climate change adaptation strategies on farmer welfare in smallholder farming systems of Zambia","Kuntashula, E., Chabala, L. M., & Mulenga, B. P. (2014). Impact of minimum tillage and crop rotation as climate change adaptation strategies on farmer welfare in smallholder farming systems of Zambia. Journal of Sustainable Development, 7(4), 95-110. doi:10.5539/jsd.v7n4p95","Household","Recall","Zambia","Africa","LIC","Unknown","rainfed",1.19,"Non_legume_yield_only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.21,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Win-Mix"
155,329,"Lengwati D.M., Mathews C., Dakora F.D.",2020,"Rotation Benefits From N2-Fixing Grain Legumes to Cereals: From Increases in Seed Yield and Quality to Greater Household Cash-Income by a Following Maize Crop","Lengwati, D. M., Mathews, C., & Dakora, F. D. (2020). Rotation Benefits From N2-Fixing Grain Legumes to Cereals: From Increases in Seed Yield and Quality to Greater Household Cash-Income by a Following Maize Crop. Frontiers in Sustainable Food Systems, 4. doi:10.3389/fsufs.2020.00094","Plot","Experiment (on farm)","South Africa","Africa","UMIC","Synthetic - below threshold","rainfed",1.46,"Non_legume_yield_only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.48785714285714,1.28,NA,NA,NA,NA,3.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Win-Mix"
156,329,"Lengwati D.M., Mathews C., Dakora F.D.",2020,"Rotation Benefits From N2-Fixing Grain Legumes to Cereals: From Increases in Seed Yield and Quality to Greater Household Cash-Income by a Following Maize Crop","Lengwati, D. M., Mathews, C., & Dakora, F. D. (2020). Rotation Benefits From N2-Fixing Grain Legumes to Cereals: From Increases in Seed Yield and Quality to Greater Household Cash-Income by a Following Maize Crop. Frontiers in Sustainable Food Systems, 4. doi:10.3389/fsufs.2020.00095","Plot","Experiment (on farm)","South Africa","Africa","UMIC","Synthetic - below threshold","rainfed",1.47,"Non_legume_yield_only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.33342857142857,1.31,NA,NA,NA,NA,3.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Win-Mix"
157,329,"Lengwati D.M., Mathews C., Dakora F.D.",2020,"Rotation Benefits From N2-Fixing Grain Legumes to Cereals: From Increases in Seed Yield and Quality to Greater Household Cash-Income by a Following Maize Crop","Lengwati, D. M., Mathews, C., & Dakora, F. D. (2020). Rotation Benefits From N2-Fixing Grain Legumes to Cereals: From Increases in Seed Yield and Quality to Greater Household Cash-Income by a Following Maize Crop. Frontiers in Sustainable Food Systems, 4. doi:10.3389/fsufs.2020.00096","Plot","Experiment (on farm)","South Africa","Africa","UMIC","Synthetic - below threshold","rainfed",1.22,"Non_legume_yield_only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.17517142857143,1.15,NA,NA,NA,NA,2.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Win-Mix"
158,329,"Lengwati D.M., Mathews C., Dakora F.D.",2020,"Rotation Benefits From N2-Fixing Grain Legumes to Cereals: From Increases in Seed Yield and Quality to Greater Household Cash-Income by a Following Maize Crop","Lengwati, D. M., Mathews, C., & Dakora, F. D. (2020). Rotation Benefits From N2-Fixing Grain Legumes to Cereals: From Increases in Seed Yield and Quality to Greater Household Cash-Income by a Following Maize Crop. Frontiers in Sustainable Food Systems, 4. doi:10.3389/fsufs.2020.00097","Plot","Experiment (on farm)","South Africa","Africa","UMIC","Synthetic - below threshold","rainfed",1.32,"Non_legume_yield_only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.32557142857143,1.16,NA,NA,NA,NA,2.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Win-Mix"
159,329,"Lengwati D.M., Mathews C., Dakora F.D.",2020,"Rotation Benefits From N2-Fixing Grain Legumes to Cereals: From Increases in Seed Yield and Quality to Greater Household Cash-Income by a Following Maize Crop","Lengwati, D. M., Mathews, C., & Dakora, F. D. (2020). Rotation Benefits From N2-Fixing Grain Legumes to Cereals: From Increases in Seed Yield and Quality to Greater Household Cash-Income by a Following Maize Crop. Frontiers in Sustainable Food Systems, 4. doi:10.3389/fsufs.2020.00098","Plot","Experiment (on farm)","South Africa","Africa","UMIC","Synthetic - below threshold","rainfed",1.37,"Non_legume_yield_only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.06528571428571,1.23,NA,NA,NA,NA,2.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Win-Mix"
164,356,"MacWilliam S., Wismer M., Kulshreshtha S.",2014,"Life cycle and economic assessment of Western Canadian pulse systems: The inclusion of pulses in crop rotations","MacWilliam, S., Wismer, M., & Kulshreshtha, S. (2014). Life cycle and economic assessment of Western Canadian pulse systems: The inclusion of pulses in crop rotations. Agricultural Systems, 123, 43-53. doi:10.1016/j.agsy.2013.08.009","Functional unit (one tonne of grain)","Simulation model (LCA)","Canada","North America","HIC","Synthetic - below threshold","rainfed",1.08748317631225,"Non_legume_yield_only",NA,NA,NA,NA,NA,1.22,NA,NA,NA,1.125,NA,NA,1.21,NA,NA,1.06,1.01,"Habitat quality",1.34,NA,NA,NA,NA,1.23,NA,NA,NA,NA,NA,NA,"Win-Mix"
165,356,"MacWilliam S., Wismer M., Kulshreshtha S.",2014,"Life cycle and economic assessment of Western Canadian pulse systems: The inclusion of pulses in crop rotations","MacWilliam, S., Wismer, M., & Kulshreshtha, S. (2014). Life cycle and economic assessment of Western Canadian pulse systems: The inclusion of pulses in crop rotations. Agricultural Systems, 123, 43-53. doi:10.1016/j.agsy.2013.08.009","Functional unit (one tonne of grain)","Simulation model (LCA)","Canada","North America","HIC","Synthetic - below threshold","rainfed",1.30686406460296,"Non_legume_yield_only",NA,NA,NA,NA,NA,1.25,NA,NA,NA,1.21,NA,NA,1.24,NA,NA,1.17,1.17,"Habitat quality",1.17,NA,NA,NA,NA,1.19,NA,NA,NA,NA,NA,NA,"Win-Mix"
167,748,"Manda, J., Alene, A.D., Mukuma, C., Chikoye, D.,",2017,"Ex-ante welfare impacts of adopting maize-soybean rotation in eastern Zambia.","Manda, J., Alene, A. D., Mukuma, C., & Chikoye, D. (2017). Ex-ante welfare impacts of adopting maize-soybean rotation in eastern Zambia. Agriculture, Ecosystems and Environment, 249, 22-30. doi:10.1016/j.agee.2017.07.030","Farm","Experiment (on farm)","Zambia","Africa","LIC","Synthetic - below threshold","rainfed",1.14736842105263,"Non_legume_yield_only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.05439595192916,1.44252873563218,1.48600093327112,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Win-Win"
175,744,"Midega, C.A.O., Salifu, D., Bruce, T.J., Pittchar, J., Pickett, J.A., Khan, Z.R.,",2014,"Cumulative effects and economic benefits of intercropping maize with food legumes on Striga hermonthica infestation.","Midega, C. A. O., Salifu, D., Bruce, T. J., Pittchar, J., Pickett, J. A., & Khan, Z. R. (2014). Cumulative effects and economic benefits of intercropping maize with food legumes on Striga hermonthica infestation. Field Crops Research, 155, 144-152. doi:10.1016/j.fcr.2013.09.013","Plot","Experiment (research station)","Kenya","Africa","LMIC","Synthetic - below threshold","rainfed",1.5107,"Non_legume_yield_only",NA,NA,NA,NA,NA,NA,NA,1.2849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.3388,NA,NA,0.286349,1.68,NA,NA,NA,NA,NA,NA,NA,"Win-Mix"
176,744,"Midega, C.A.O., Salifu, D., Bruce, T.J., Pittchar, J., Pickett, J.A., Khan, Z.R.,",2014,"Cumulative effects and economic benefits of intercropping maize with food legumes on Striga hermonthica infestation.","Midega, C. A. O., Salifu, D., Bruce, T. J., Pittchar, J., Pickett, J. A., & Khan, Z. R. (2014). Cumulative effects and economic benefits of intercropping maize with food legumes on Striga hermonthica infestation. Field Crops Research, 155, 144-152. doi:10.1016/j.fcr.2013.09.014","Plot","Experiment (research station)","Kenya","Africa","LMIC","Synthetic - below threshold","rainfed",1.4245,"Non_legume_yield_only",NA,NA,NA,NA,NA,NA,NA,1.2129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.3405,NA,NA,0.460941,1.59,NA,NA,NA,NA,NA,NA,NA,"Win-Mix"
177,744,"Midega, C.A.O., Salifu, D., Bruce, T.J., Pittchar, J., Pickett, J.A., Khan, Z.R.,",2014,"Cumulative effects and economic benefits of intercropping maize with food legumes on Striga hermonthica infestation.","Midega, C. A. O., Salifu, D., Bruce, T. J., Pittchar, J., Pickett, J. A., & Khan, Z. R. (2014). Cumulative effects and economic benefits of intercropping maize with food legumes on Striga hermonthica infestation. Field Crops Research, 155, 144-152. doi:10.1016/j.fcr.2013.09.012","Plot","Experiment (research station)","Kenya","Africa","LMIC","Synthetic - below threshold","rainfed",1.3979,"Non_legume_yield_only",NA,NA,NA,NA,NA,NA,NA,1.0796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.971943134913,NA,NA,0.31341169328116,1.54,NA,NA,NA,NA,NA,NA,NA,"Win-Mix"
178,744,"Midega, C.A.O., Salifu, D., Bruce, T.J., Pittchar, J., Pickett, J.A., Khan, Z.R.,",2014,"Cumulative effects and economic benefits of intercropping maize with food legumes on Striga hermonthica infestation.","Midega, C. A. O., Salifu, D., Bruce, T. J., Pittchar, J., Pickett, J. A., & Khan, Z. R. (2014). Cumulative effects and economic benefits of intercropping maize with food legumes on Striga hermonthica infestation. Field Crops Research, 155, 144-152. doi:10.1016/j.fcr.2013.09.015","Plot","Experiment (research station)","Kenya","Africa","LMIC","Synthetic - below threshold","rainfed",1.4178,"Non_legume_yield_only",NA,NA,NA,NA,NA,NA,NA,1.0803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.78268734599122,NA,NA,0.23629952265459,1.6,NA,NA,NA,NA,NA,NA,NA,"Win-Mix"
179,744,"Midega, C.A.O., Salifu, D., Bruce, T.J., Pittchar, J., Pickett, J.A., Khan, Z.R.,",2014,"Cumulative effects and economic benefits of intercropping maize with food legumes on Striga hermonthica infestation.","Midega, C. A. O., Salifu, D., Bruce, T. J., Pittchar, J., Pickett, J. A., & Khan, Z. R. (2014). Cumulative effects and economic benefits of intercropping maize with food legumes on Striga hermonthica infestation. Field Crops Research, 155, 144-152. doi:10.1016/j.fcr.2013.09.016","Plot","Experiment (research station)","Kenya","Africa","LMIC","Synthetic - below threshold","rainfed",1.3897,"Non_legume_yield_only",NA,NA,NA,NA,NA,NA,NA,1.1877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.53479136230332,NA,NA,0.34526116989356,1.54,NA,NA,NA,NA,NA,NA,NA,"Win-Mix"
191,406,"Naab J.B., Mahama G.Y., Yahaya I., Prasad P.V.V.",2017,"Conservation agriculture improves soil quality, crop yield, and incomes of smallholder farmers in north western Ghana","Naab, J. B., Mahama, G. Y., Yahaya, I., & Prasad, P. V. V. (2017). Conservation Agriculture Improves Soil Quality, Crop Yield, and Incomes of Smallholder Farmers in North Western Ghana. Front Plant Sci, 8, 996. doi:10.3389/fpls.2017.00996","Farm","Experiment (on farm)","Ghana","Africa","LMIC","Synthetic - below threshold","rainfed",1.20017887192526,"Non_legume_yield_only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00353050121542,1.16,NA,NA,NA,1.15277777777778,"Carbon",2.41978300633982,NA,NA,0.710185972207036,NA,NA,NA,NA,NA,NA,NA,NA,"Win-Mix"
270,506,"Ripoche A., Autfray P., Rabary B., Randriamanantsoa R., Blanchart E., Trap J., Sauvadet M., Becquer T., Letourmy P.",2021,"Increasing plant diversity promotes ecosystem functions in rainfed rice based short rotations in Malagasy highlands","Ripoche, A., Autfray, P., Rabary, B., Randriamanantsoa, R., Blanchart, E., Trap, J., . . . Letourmy, P. (2021). Increasing plant diversity promotes ecosystem functions in rainfed rice based short rotations in Malagasy highlands. Agriculture, Ecosystems & Environment, 320. doi:10.1016/j.agee.2021.107576","Plot","Experiment (research station)","Madagascar","Africa","LIC","No synthetic","rainfed",1.38818565400844,"Non_legume_yield_only",NA,NA,NA,NA,NA,NA,NA,1.97959183673469,NA,NA,NA,NA,1.33333333333333,1.41176470588235,1,NA,1.57066462948816,"Predation rates",1.06289308176101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mix-Win"
